"country_code","postal_code","place_name","admin_name1","admin_code1","admin_name2","admin_code2","admin_name3","admin_code3","latitude","longitude","accuracy","id","location"
"AU","2903","Wanniassa","Australian Capital Territory","ACT","CANBERRA","","","","-35.3981","149.0919","4","QVUtQUNULVdhbm5pYXNzYS0yOTAz","{  ""coordinates"": [    149.0919,    -35.3981  ],  ""type"": ""point""}"
"AU","2903","Erindale Centre","Australian Capital Territory","ACT","CANBERRA","","","","-35.3998","149.0888","3","QVUtQUNULUVyaW5kYWxlIENlbnRyZS0yOTAz","{  ""coordinates"": [    149.0888,    -35.3998  ],  ""type"": ""point""}"
"AU","2904","Macarthur","Australian Capital Territory","ACT","CANBERRA","","","","-35.4057","149.13","4","QVUtQUNULU1hY2FydGh1ci0yOTA0","{  ""coordinates"": [    149.13,    -35.4057  ],  ""type"": ""point""}"
"AU","2904","Monash","Australian Capital Territory","ACT","CANBERRA","","","","-35.4156","149.0909","4","QVUtQUNULU1vbmFzaC0yOTA0","{  ""coordinates"": [    149.0909,    -35.4156  ],  ""type"": ""point""}"
"AU","2904","Gowrie","Australian Capital Territory","ACT","CANBERRA","","","","-35.4114","149.1084","4","QVUtQUNULUdvd3JpZS0yOTA0","{  ""coordinates"": [    149.1084,    -35.4114  ],  ""type"": ""point""}"
"AU","2904","Fadden","Australian Capital Territory","ACT","CANBERRA","","","","-35.4014","149.1169","4","QVUtQUNULUZhZGRlbi0yOTA0","{  ""coordinates"": [    149.1169,    -35.4014  ],  ""type"": ""point""}"
"AU","2905","Calwell","Australian Capital Territory","ACT","CANBERRA","","","","-35.4393","149.1053","4","QVUtQUNULUNhbHdlbGwtMjkwNQ==","{  ""coordinates"": [    149.1053,    -35.4393  ],  ""type"": ""point""}"
"AU","2905","Gilmore","Australian Capital Territory","ACT","CANBERRA","","","","-35.4173","149.1361","4","QVUtQUNULUdpbG1vcmUtMjkwNQ==","{  ""coordinates"": [    149.1361,    -35.4173  ],  ""type"": ""point""}"
"AU","2905","Chisholm","Australian Capital Territory","ACT","CANBERRA","","","","-35.4222","149.1244","4","QVUtQUNULUNoaXNob2xtLTI5MDU=","{  ""coordinates"": [    149.1244,    -35.4222  ],  ""type"": ""point""}"
"AU","2905","Bonython","Australian Capital Territory","ACT","CANBERRA","","","","-35.4302","149.0783","4","QVUtQUNULUJvbnl0aG9uLTI5MDU=","{  ""coordinates"": [    149.0783,    -35.4302  ],  ""type"": ""point""}"
"AU","2905","Richardson","Australian Capital Territory","ACT","CANBERRA","","","","-35.4275","149.1153","4","QVUtQUNULVJpY2hhcmRzb24tMjkwNQ==","{  ""coordinates"": [    149.1153,    -35.4275  ],  ""type"": ""point""}"
"AU","2905","Theodore","Australian Capital Territory","ACT","CANBERRA","","","","-35.4483","149.1211","4","QVUtQUNULVRoZW9kb3JlLTI5MDU=","{  ""coordinates"": [    149.1211,    -35.4483  ],  ""type"": ""point""}"
"AU","2905","Isabella Plains","Australian Capital Territory","ACT","CANBERRA","","","","-35.4288","149.0938","4","QVUtQUNULUlzYWJlbGxhIFBsYWlucy0yOTA1","{  ""coordinates"": [    149.0938,    -35.4288  ],  ""type"": ""point""}"
"AU","2906","Banks","Australian Capital Territory","ACT","CANBERRA","","","","-35.4716","149.0982","4","QVUtQUNULUJhbmtzLTI5MDY=","{  ""coordinates"": [    149.0982,    -35.4716  ],  ""type"": ""point""}"
"AU","2906","Gordon","Australian Capital Territory","ACT","CANBERRA","","","","-35.4587","149.0855","4","QVUtQUNULUdvcmRvbi0yOTA2","{  ""coordinates"": [    149.0855,    -35.4587  ],  ""type"": ""point""}"
"AU","2906","Conder","Australian Capital Territory","ACT","CANBERRA","","","","-35.4595","149.1008","4","QVUtQUNULUNvbmRlci0yOTA2","{  ""coordinates"": [    149.1008,    -35.4595  ],  ""type"": ""point""}"
"AU","2911","Crace","Australian Capital Territory","ACT","","","","","-35.2027","149.1074","4","QVUtQUNULUNyYWNlLTI5MTE=","{  ""coordinates"": [    149.1074,    -35.2027  ],  ""type"": ""point""}"
"AU","2911","Mitchell","Australian Capital Territory","ACT","CANBERRA","","","","-35.2155","149.1404","4","QVUtQUNULU1pdGNoZWxsLTI5MTE=","{  ""coordinates"": [    149.1404,    -35.2155  ],  ""type"": ""point""}"
"AU","2912","Gungahlin","Australian Capital Territory","ACT","CANBERRA","","","","-35.1828","149.1371","4","QVUtQUNULUd1bmdhaGxpbi0yOTEy","{  ""coordinates"": [    149.1371,    -35.1828  ],  ""type"": ""point""}"
"AU","2913","Ngunnawal","Australian Capital Territory","ACT","CANBERRA","","","","-35.1717","149.1102","4","QVUtQUNULU5ndW5uYXdhbC0yOTEz","{  ""coordinates"": [    149.1102,    -35.1717  ],  ""type"": ""point""}"
"AU","2913","Nicholls","Australian Capital Territory","ACT","CANBERRA","","","","-35.1858","149.098","4","QVUtQUNULU5pY2hvbGxzLTI5MTM=","{  ""coordinates"": [    149.098,    -35.1858  ],  ""type"": ""point""}"
"AU","2913","Casey","Australian Capital Territory","ACT","","","","","-35.1668","149.0957","4","QVUtQUNULUNhc2V5LTI5MTM=","{  ""coordinates"": [    149.0957,    -35.1668  ],  ""type"": ""point""}"
"AU","2913","Kinlyside","Australian Capital Territory","ACT","","","","","-35.1754","149.0798","4","QVUtQUNULUtpbmx5c2lkZS0yOTEz","{  ""coordinates"": [    149.0798,    -35.1754  ],  ""type"": ""point""}"
"AU","2913","Taylor","Australian Capital Territory","ACT","","","","","-35.1489","149.1092","4","QVUtQUNULVRheWxvci0yOTEz","{  ""coordinates"": [    149.1092,    -35.1489  ],  ""type"": ""point""}"
"AU","2913","Palmerston","Australian Capital Territory","ACT","CANBERRA","","","","-35.1944","149.12","4","QVUtQUNULVBhbG1lcnN0b24tMjkxMw==","{  ""coordinates"": [    149.12,    -35.1944  ],  ""type"": ""point""}"
"AU","2913","Franklin","Australian Capital Territory","ACT","","","","","-35.1969","149.1455","4","QVUtQUNULUZyYW5rbGluLTI5MTM=","{  ""coordinates"": [    149.1455,    -35.1969  ],  ""type"": ""point""}"
"AU","2913","Ginninderra Village","Australian Capital Territory","ACT","CANBERRA","","","","-35.1875","149.1244","3","QVUtQUNULUdpbm5pbmRlcnJhIFZpbGxhZ2UtMjkxMw==","{  ""coordinates"": [    149.1244,    -35.1875  ],  ""type"": ""point""}"
"AU","2914","Bonner","Australian Capital Territory","ACT","","","","","-35.1575","149.1413","4","QVUtQUNULUJvbm5lci0yOTE0","{  ""coordinates"": [    149.1413,    -35.1575  ],  ""type"": ""point""}"
"AU","2914","Forde","Australian Capital Territory","ACT","","","","","-35.1687","149.1463","4","QVUtQUNULUZvcmRlLTI5MTQ=","{  ""coordinates"": [    149.1463,    -35.1687  ],  ""type"": ""point""}"
"AU","2914","Harrison","Australian Capital Territory","ACT","","","","","-35.1983","149.1546","4","QVUtQUNULUhhcnJpc29uLTI5MTQ=","{  ""coordinates"": [    149.1546,    -35.1983  ],  ""type"": ""point""}"
"AU","2914","Jacka","Australian Capital Territory","ACT","","","","","-35.1607","149.1291","4","QVUtQUNULUphY2thLTI5MTQ=","{  ""coordinates"": [    149.1291,    -35.1607  ],  ""type"": ""point""}"
"AU","2914","Amaroo","Australian Capital Territory","ACT","CANBERRA","","","","-35.1699","149.1291","4","QVUtQUNULUFtYXJvby0yOTE0","{  ""coordinates"": [    149.1291,    -35.1699  ],  ""type"": ""point""}"
"AU","2914","Moncrieff","Australian Capital Territory","ACT","","","","","-35.1581","149.1165","4","QVUtQUNULU1vbmNyaWVmZi0yOTE0","{  ""coordinates"": [    149.1165,    -35.1581  ],  ""type"": ""point""}"
"AU","1001","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDAx","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1002","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDAy","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1003","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDAz","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1004","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDA0","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1005","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDA1","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1006","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDA2","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1007","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDA3","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1008","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDA4","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1009","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDA5","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1010","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDEw","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1011","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDEx","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1020","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDIw","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1021","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDIx","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1022","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDIy","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1023","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDIz","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1025","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDI1","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1026","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDI2","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1027","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDI3","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1028","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDI4","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1029","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDI5","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1030","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDMw","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1031","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDMx","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1032","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDMy","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1033","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDMz","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1034","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDM0","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1035","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDM1","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1036","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDM2","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1037","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDM3","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1038","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDM4","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1039","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDM5","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1040","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDQw","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1041","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDQx","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1042","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDQy","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1043","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDQz","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1044","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDQ0","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1045","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDQ1","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1046","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMDQ2","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1100","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTAw","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1101","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTAx","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1105","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTA1","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1106","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTA2","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1107","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTA3","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1108","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTA4","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1109","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTA5","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1110","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTEw","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1112","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTEy","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1113","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTEz","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1114","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTE0","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1115","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTE1","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1116","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTE2","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1117","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTE3","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1118","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTE4","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1119","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTE5","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1120","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTIw","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1121","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTIx","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1122","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTIy","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1123","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTIz","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1124","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTI0","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1125","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTI1","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1126","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTI2","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1127","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTI3","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1128","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTI4","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1129","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTI5","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1130","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTMw","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1131","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTMx","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1132","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTMy","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1133","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTMz","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
"AU","1134","Sydney","New South Wales","NSW","","","","","-33.8678","151.2073","4","QVUtTlNXLVN5ZG5leS0xMTM0","{  ""coordinates"": [    151.2073,    -33.8678  ],  ""type"": ""point""}"
